date,EC,FS,GP,KZN,LP,MP,NC,NW,UNKNOWN,WC,YYYYMMDD,source,total
05-03-2020,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20200305,,1.0
07-03-2020,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20200307,,2.0
08-03-2020,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20200308,,3.0
09-03-2020,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,20200309,,7.0
11-03-2020,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,20200311,,13.0
12-03-2020,0.0,0.0,6.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,20200312,,16.0
13-03-2020,0.0,0.0,10.0,10.0,0.0,1.0,0.0,0.0,0.0,3.0,20200313,,24.0
14-03-2020,0.0,0.0,17.0,11.0,0.0,1.0,0.0,0.0,0.0,9.0,20200314,,38.0
15-03-2020,0.0,0.0,24.0,12.0,0.0,1.0,0.0,0.0,0.0,14.0,20200315,,51.0
16-03-2020,0.0,0.0,31.0,12.0,1.0,2.0,0.0,0.0,0.0,16.0,20200316,,62.0
17-03-2020,0.0,0.0,45.0,16.0,1.0,2.0,0.0,0.0,0.0,21.0,20200317,,85.0
18-03-2020,0.0,0.0,61.0,19.0,1.0,4.0,0.0,0.0,0.0,31.0,20200318,,116.0
19-03-2020,0.0,0.0,76.0,22.0,1.0,5.0,0.0,0.0,0.0,46.0,20200319,,150.0
20-03-2020,0.0,7.0,109.0,23.0,1.0,5.0,0.0,0.0,0.0,57.0,20200320,,202.0
21-03-2020,1.0,7.0,125.0,26.0,1.0,5.0,0.0,0.0,0.0,75.0,20200321,,240.0
22-03-2020,2.0,9.0,132.0,35.0,2.0,5.0,0.0,0.0,0.0,89.0,20200322,,274.0
23-03-2020,2.0,13.0,207.0,60.0,4.0,9.0,2.0,4.0,1.0,100.0,20200323,,402.0
24-03-2020,2.0,18.0,302.0,80.0,4.0,9.0,2.0,5.0,19.0,113.0,20200324,,554.0
25-03-2020,2.0,30.0,319.0,91.0,4.0,8.0,2.0,5.0,65.0,183.0,20200325,,709.0
26-03-2020,5.0,49.0,409.0,134.0,6.0,9.0,2.0,5.0,79.0,229.0,20200326,,927.0
27-03-2020,,,,,,,,,,,20200327,,1170.0
28-03-2020,10.0,68.0,533.0,156.0,11.0,10.0,5.0,6.0,117.0,271.0,20200328,,1187.0
29-03-2020,12.0,72.0,584.0,167.0,12.0,11.0,6.0,6.0,100.0,310.0,20200329,,1280.0
30-03-2020,12.0,72.0,618.0,171.0,11.0,11.0,3.0,8.0,96.0,324.0,20200330,,1326.0
31-03-2020,12.0,74.0,633.0,179.0,14.0,12.0,6.0,8.0,90.0,325.0,20200331,,1353.0
01-04-2020,15.0,76.0,645.0,186.0,14.0,12.0,7.0,9.0,90.0,326.0,20200401,,1380.0
02-04-2020,17.0,84.0,663.0,206.0,16.0,13.0,7.0,9.0,94.0,353.0,20200402,,1462.0
03-04-2020,21.0,84.0,672.0,215.0,16.0,13.0,7.0,9.0,94.0,374.0,20200403,,1505.0
04-04-2020,25.0,85.0,693.0,232.0,18.0,18.0,7.0,11.0,63.0,433.0,20200404,,1585.0
05-04-2020,31.0,87.0,704.0,246.0,19.0,18.0,8.0,11.0,77.0,454.0,20200405,,1655.0
06-04-2020,32.0,89.0,713.0,257.0,19.0,18.0,8.0,11.0,77.0,462.0,20200406,,1686.0
07-04-2020,,,,,,,,,,,20200407,,1749.0
08-04-2020,45.0,88.0,782.0,354.0,21.0,21.0,13.0,15.0,11.0,495.0,20200408,,1845.0
09-04-2020,61.0,93.0,795.0,387.0,22.0,20.0,15.0,15.0,11.0,515.0,20200409,,1934.0
10-04-2020,68.0,94.0,801.0,412.0,24.0,20.0,15.0,18.0,10.0,541.0,20200410,,2003.0
11-04-2020,69.0,94.0,813.0,418.0,23.0,20.0,16.0,19.0,10.0,546.0,20200411,,2028.0
12-04-2020,88.0,96.0,865.0,443.0,23.0,21.0,16.0,19.0,15.0,587.0,20200412,,2173.0
13-04-2020,104.0,96.0,890.0,465.0,23.0,22.0,16.0,22.0,17.0,617.0,20200413,,2272.0
14-04-2020,174.0,98.0,909.0,489.0,24.0,22.0,16.0,22.0,18.0,643.0,20200414,,2415.0
15-04-2020,199.0,97.0,930.0,519.0,25.0,22.0,16.0,23.0,18.0,657.0,20200415,,2506.0
16-04-2020,220.0,98.0,969.0,539.0,26.0,22.0,16.0,24.0,16.0,675.0,20200416,,2605.0
17-04-2020,246.0,100.0,1018.0,591.0,26.0,23.0,16.0,24.0,22.0,717.0,20200417,,2783.0
18-04-2020,270.0,100.0,1101.0,604.0,26.0,25.0,16.0,24.0,32.0,836.0,20200418,,3034.0
19-04-2020,293.0,100.0,1148.0,617.0,27.0,23.0,16.0,24.0,42.0,868.0,20200419,,3158.0
20-04-2020,310.0,105.0,1170.0,639.0,27.0,23.0,18.0,25.0,43.0,940.0,20200420,https://twitter.com/DrZweliMkhize/status/1252311460962852864?s=20,3300.0
21-04-2020,345.0,106.0,1199.0,671.0,27.0,24.0,16.0,24.0,43.0,1010.0,20200421,https://twitter.com/DrZweliMkhize/status/1252631607166500866?s=20,3465.0
22-04-2020,377.0,106.0,1224.0,758.0,27.0,23.0,16.0,24.0,1.0,1079.0,20200422,https://sacoronavirus.co.za/2020/04/22/update-on-covid-19-22nd-april-2020/,3635.0
23-04-2020,417.0,106.0,1252.0,807.0,27.0,23.0,16.0,25.0,1.0,1279.0,20200423,https://sacoronavirus.co.za/2020/04/23/update-on-covid-19-23rd-april-2020-2/,3953.0
24-04-2020,480.0,111.0,1281.0,841.0,29.0,24.0,16.0,25.0,0.0,1413.0,20200424,https://twitter.com/nicd_sa/status/1253769210301427713?s=21,4220.0
25-04-2020,488.0,111.0,1304.0,841.0,30.0,23.0,16.0,28.0,0.0,1514.0,20200425,https://twitter.com/DrZweliMkhize/status/1254108225991041024?s=20,4361.0
26-04-2020,535.0,110.0,1331.0,863.0,31.0,23.0,17.0,28.0,0.0,1608.0,20200426,https://twitter.com/DrZweliMkhize/status/1254477361615187968?s=20,4546.0
27-04-2020,588.0,111.0,1353.0,902.0,31.0,26.0,17.0,31.0,0.0,1737.0,20200427,https://twitter.com/drzwelimkhize/status/1254848109794021378?s=21,4793.0
28-04-2020,616.0,113.0,1377.0,919.0,31.0,26.0,17.0,29.0,0.0,1870.0,20200428,https://twitter.com/COVID_19_ZA/status/1255200757973909508?s=20,4996.0
29-04-2020,630.0,113.0,1408.0,956.0,31.0,31.0,17.0,29.0,0.0,2135.0,20200429,https://sacoronavirus.co.za/2020/04/29/update-on-covid-19-29th-april-2020/,5350.0
30-04-2020,647.0,116.0,1446.0,980.0,32.0,36.0,17.0,31.0,0.0,2342.0,20200430,https://sacoronavirus.co.za/2020/04/30/update-on-covid-19-30th-april-2020/,5647.0
01-05-2020,691.0,118.0,1507.0,1006.0,34.0,35.0,18.0,35.0,0.0,2507.0,20200501,https://sacoronavirus.co.za/2020/05/01/update-on-covid-19-1st-may-2020/,5951.0
02-05-2020,732.0,121.0,1598.0,1051.0,36.0,40.0,23.0,35.0,0.0,2700.0,20200502,,6336.0
03-05-2020,774.0,122.0,1624.0,1076.0,37.0,46.0,24.0,36.0,0.0,3044.0,20200503,https://twitter.com/nicd_sa/status/1257006165889880069?s=20,6783.0
04-05-2020,814.0,125.0,1651.0,1106.0,39.0,53.0,25.0,35.0,0.0,3362.0,20200504,https://sacoronavirus.co.za/2020/05/04/update-on-covid-19-4th-may-2020/,7220.0
05-05-2020,838.0,128.0,1697.0,1142.0,40.0,57.0,26.0,35.0,0.0,3609.0,20200505,https://sacoronavirus.co.za/2020/05/05/update-on-covid-19-5th-may-2020/,7572.0
06-05-2020,849.0,130.0,1720.0,1149.0,40.0,57.0,26.0,37.0,0.0,3760.0,20200506,https://twitter.com/HealthZA/status/1258130333272244229?s=20,7808.0
07-05-2020,929.0,134.0,1804.0,1204.0,41.0,59.0,27.0,40.0,0.0,3994.0,20200507,https://sacoronavirus.co.za/2020/05/07/update-on-covid-19-7th-may-2020/,8232.0
08-05-2020,989.0,133.0,1851.0,1253.0,43.0,60.0,27.0,42.0,0.0,4497.0,20200508,https://sacoronavirus.co.za/2020/05/08/update-on-covid-19-8th-may-2020/,8895.0
09-05-2020,1078.0,134.0,1910.0,1308.0,51.0,61.0,28.0,41.0,0.0,4809.0,20200509,https://sacoronavirus.co.za/2020/05/09/update-on-covid-19-9th-may-2020/,9420.0
10-05-2020,1218.0,135.0,1952.0,1353.0,54.0,61.0,29.0,45.0,0.0,5168.0,20200510,https://sacoronavirus.co.za/2020/05/10/update-on-covid-19-10th-may-2020/,10015.0
