date,EC,FS,GP,KZN,LP,MP,NC,NW,UNKNOWN,WC,YYYYMMDD,source,total
27-03-2020,0,0,0,0,0,0,0,0,0.0,1,20200327,https://sacoronavirus.co.za/2020/03/27/latest-confirmed-cases-of-covid-19-27th-march-2020/,1
28-03-2020,0,0,0,1,0,0,0,0,0.0,1,20200328,,2
30-03-2020,0,1,0,1,0,0,0,0,0.0,1,20200330,,3
31-03-2020,0,1,1,2,0,0,0,0,0.0,1,20200331,,5
03-04-2020,0,1,1,6,0,0,0,0,0.0,1,20200403,,9
05-04-2020,0,1,1,7,0,0,0,0,0.0,2,20200405,,11
06-04-2020,0,1,1,7,0,0,0,0,0.0,3,20200406,,12
07-04-2020,0,1,1,8,0,0,0,0,0.0,3,20200407,,13
08-04-2020,0,3,3,9,0,0,0,0,0.0,3,20200408,https://twitter.com/nicd_sa/status/1247960492389384193,18
09-04-2020,0,3,3,9,0,0,0,0,0.0,3,20200409,https://twitter.com/nicd_sa/status/1248337962934456329,18
10-04-2020,0,3,3,12,0,0,0,0,0.0,6,20200410,https://twitter.com/nicd_sa/status/1248595396613505026,24
11-04-2020,0,3,3,12,0,0,0,0,0.0,7,20200411,https://twitter.com/nicd_sa/status/1249028791642525698,25
12-04-2020,0,3,3,12,0,0,0,0,0.0,7,20200412,https://twitter.com/nicd_sa/status/1249388456427630593,25
13-04-2020,0,3,4,12,0,0,0,0,0.0,8,20200413,https://twitter.com/nicd_sa/status/1249759650804883459,27
14-04-2020,0,3,4,12,0,0,0,0,0.0,8,20200414,https://twitter.com/nicd_sa/status/1250055302340382724,27
15-04-2020,0,3,5,18,0,0,0,0,0.0,8,20200415,https://twitter.com/nicd_sa/status/1250476654432002048,34
16-04-2020,4,4,6,20,1,0,0,0,0.0,13,20200416,https://twitter.com/nicd_sa/status/1250865343976931328,48
17-04-2020,4,4,6,20,1,0,0,0,0.0,15,20200417,https://twitter.com/nicd_sa/status/1251215194765832194,50
18-04-2020,4,4,6,21,1,0,0,0,0.0,16,20200418,https://twitter.com/nicd_sa/status/1251595223534362625,52
19-04-2020,4,4,6,22,1,0,0,0,0.0,17,20200419,https://twitter.com/nicd_sa/status/1251927055224143875,54
20-04-2020,5,5,7,23,1,0,0,0,0.0,17,20200420,https://twitter.com/nicd_sa/status/1252309824412561408,58
21-04-2020,5,5,7,23,1,0,0,0,0.0,17,20200421,https://twitter.com/nicd_sa/status/1252643555690061824,58
22-04-2020,5,5,7,25,1,0,0,0,0.0,22,20200422,https://twitter.com/nicd_sa/status/1253033502930604032,65
23-04-2020,6,5,8,27,1,0,0,0,0.0,28,20200423,https://twitter.com/nicd_sa/status/1253374043111272450,75
24-04-2020,6,5,8,29,1,0,0,0,0.0,30,20200424,https://twitter.com/nicd_sa/status/1253769210301427713,79
25-04-2020,10,5,8,29,2,0,0,0,0.0,32,20200425,https://twitter.com/nicd_sa/status/1254115548125900800,86
26-04-2020,10,5,8,29,2,0,0,0,0.0,33,20200426,https://twitter.com/nicd_sa/status/1254483257514692610,87
27-04-2020,10,5,8,30,2,0,0,0,0.0,35,20200427,https://twitter.com/nicd_sa/status/1254860200126738432,90
28-04-2020,10,5,8,30,2,0,0,0,0.0,38,20200428,https://twitter.com/nicd_sa/status/1255208067551170564,93
29-04-2020,11,5,11,32,2,0,0,0,0.0,42,20200429,https://twitter.com/nicd_sa/status/1255601150222630914,103
30-04-2020,11,5,11,32,2,0,0,0,0.0,42,20200430,https://twitter.com/nicd_sa/status/1255921752112345088,103
01-05-2020,11,5,11,32,2,0,0,0,0.0,55,20200501,https://twitter.com/nicd_sa/status/1256322207392784384,116
02-05-2020,13,6,12,34,2,0,0,0,0.0,56,20200502,https://twitter.com/nicd_sa/status/1256648954743345152,123
03-05-2020,17,6,14,34,2,0,0,0,0.0,58,20200503,https://twitter.com/nicd_sa/status/1257006165889880069,131
04-05-2020,17,6,14,35,2,0,0,0,0.0,64,20200504,https://twitter.com/nicd_sa/status/1257381526964187137,138
05-05-2020,18,6,15,36,2,0,0,0,0.0,71,20200505,https://twitter.com/nicd_sa/status/1257760876435734528,148
06-05-2020,18,6,15,38,3,0,0,0,0.0,73,20200506,https://twitter.com/HealthZA/status/1258130333272244229,153
07-05-2020,18,6,15,40,3,0,0,0,0.0,79,20200507,https://twitter.com/nicd_sa/status/1258467153717714947,161
08-05-2020,21,6,18,42,3,0,0,0,0.0,88,20200508,https://twitter.com/nicd_sa/status/1258851899979239424,178
09-05-2020,21,6,19,42,3,0,0,0,0.0,95,20200509,https://twitter.com/nicd_sa/status/1259125430101172229,186
10-05-2020,22,6,22,43,3,0,0,0,0.0,98,20200510,https://sacoronavirus.co.za/2020/05/10/update-on-covid-19-10th-may-2020/,194
11-05-2020,24,6,22,44,3,0,0,1,0.0,106,20200511,https://twitter.com/HealthZA/status/1259891315334135809,206
12-05-2020,24,6,22,44,3,0,0,1,0.0,106,20200512,https://twitter.com/nicd_sa/status/1260170708329672706,206
13-05-2020,24,6,24,44,3,0,0,1,0.0,117,20200513,https://twitter.com/nicd_sa/status/1260674090282684417,219
14-05-2020,31,6,24,44,3,0,0,1,0.0,129,20200514,https://twitter.com/HealthZA/status/1261020050925981698,238
15-05-2020,31,6,24,45,3,0,0,1,0.0,137,20200515,https://twitter.com/nicd_sa/status/1261360621804806145,247
16-05-2020,32,6,25,45,3,0,0,1,0.0,149,20200516,https://twitter.com/nicd_sa/status/1261738963716489219,261
17-05-2020,35,6,25,45,3,0,0,1,0.0,149,20200517,https://twitter.com/nicd_sa/status/1262110389111791617,264
18-05-2020,39,6,26,45,3,0,0,1,0.0,166,20200518,https://twitter.com/nicd_sa/status/1262476267405946883,286
19-05-2020,41,6,27,46,3,0,1,1,0.0,187,20200519,https://twitter.com/nicd_sa/status/1262827841550528517,312
20-05-2020,45,6,27,46,3,0,1,1,0.0,210,20200520,https://twitter.com/nicd_sa/status/1263182934594420736,339
21-05-2020,50,6,27,46,3,0,1,1,0.0,235,20200521,https://twitter.com/nicd_sa/status/1263466016874680322,369
22-05-2020,53,6,29,47,3,0,1,1,0.0,257,20200522,https://twitter.com/nicd_sa/status/1263892865769504768,397
23-05-2020,58,6,29,48,3,0,1,1,0.0,261,20200523,https://twitter.com/nicd_sa/status/1264277822891327489,407
24-05-2020,59,6,29,49,3,0,1,1,0.0,281,20200524,https://twitter.com/nicd_sa/status/1264637660045377540,429
25-05-2020,61,6,30,49,3,0,1,1,0.0,330,20200525,https://twitter.com/nicd_sa/status/1265002094299426817,481
26-05-2020,70,6,31,49,3,0,1,1,0.0,363,20200526,https://twitter.com/nicd_sa/status/1265381678001913857,524
27-05-2020,70,6,31,49,3,0,1,1,0.0,391,20200527,https://twitter.com/nicd_sa/status/1265738793904201728,552
28-05-2020,77,8,31,50,3,0,1,1,0.0,406,20200528,https://twitter.com/COVID_19_ZA/status/1266131226135597057,577
29-05-2020,80,8,31,50,3,0,1,1,0.0,437,20200529,https://twitter.com/nicd_sa/status/1266458332031848459,611
30-05-2020,82,8,31,52,3,0,1,1,0.0,465,20200530,https://twitter.com/nicd_sa/status/1266797798369964034,643
31-05-2020,82,8,33,52,3,0,1,1,0.0,503,20200531,https://twitter.com/nicd_sa/status/1267168836924641281,683
01-06-2020,82,8,33,52,3,0,1,1,0.0,525,20200601,https://twitter.com/nicd_sa/status/1267462844578226178,705
02-06-2020,88,8,33,53,3,0,1,1,0.0,568,20200602,https://twitter.com/nicd_sa/status/1267904171778412545,755
03-06-2020,95,8,33,54,3,0,1,1,0.0,597,20200603,https://twitter.com/nicd_sa/status/1268264707401662464,792
04-06-2020,95,9,33,55,3,0,1,1,0.0,651,20200604,https://twitter.com/nicd_sa/status/1268630460286087175,848
05-06-2020,95,9,40,55,3,0,1,1,0.0,704,20200605,https://twitter.com/nicd_sa/status/1268987910034001924,908
06-06-2020,101,9,47,61,3,0,1,1,0.0,729,20200606,https://twitter.com/nicd_sa/status/1269362848700010500,952
07-06-2020,101,9,47,61,3,1,1,1,0.0,774,20200607,https://twitter.com/nicd_sa/status/1269717709786427393,998
08-06-2020,127,9,47,62,3,1,1,1,0.0,829,20200608,https://twitter.com/nicd_sa/status/1270077710539337728,1080
09-06-2020,138,9,57,62,3,1,1,1,0.0,890,20200609,https://twitter.com/nicd_sa/status/1270426173798039552,1162
10-06-2020,147,9,57,64,3,1,1,1,0.0,927,20200610,https://twitter.com/nicd_sa/status/1270814096137555968,1210
11-06-2020,178,9,57,64,3,1,1,5,0.0,966,20200611,https://twitter.com/HealthZA/status/1271176008054575105,1284
12-06-2020,208,9,57,64,4,1,1,5,0.0,1005,20200612,https://twitter.com/nicd_sa/status/1271539036679798784,1354
13-06-2020,217,9,81,64,4,1,1,5,0.0,1041,20200613,https://twitter.com/nicd_sa/status/1271887439167213568,1423
14-06-2020,227,9,81,69,4,1,1,5,0.0,1083,20200614,https://twitter.com/nicd_sa/status/1272271278678949893,1480
15-06-2020,236,9,87,69,4,1,1,5,0.0,1156,20200615,https://twitter.com/nicd_sa/status/1272656484615311364,1568
16-06-2020,245,9,87,73,4,1,1,5,0.0,1200,20200616,https://twitter.com/nicd_sa/status/1273017728232800257,1625
17-06-2020,251,9,87,73,4,1,1,5,0.0,1243,20200617,https://twitter.com/nicd_sa/status/1273335858674925570,1674
18-06-2020,257,9,87,73,4,1,1,5,0.0,1300,20200618,https://sacoronavirus.co.za/2020/06/18/update-on-covid-19-18th-june-2020/,1737
19-06-2020,257,9,114,80,4,1,1,5,0.0,1360,20200619,https://twitter.com/nicd_sa/status/1274062298550763522,1831
20-06-2020,268,9,114,83,4,1,1,5,0.0,1392,20200620,https://twitter.com/nicd_sa/status/1274401833851781127,1877
21-06-2020,285,9,122,84,4,1,1,5,0.0,1419,20200621,https://twitter.com/nicd_sa/status/1274787482115153922,1930
22-06-2020,303,9,122,87,5,1,1,5,0.0,1458,20200622,https://twitter.com/nicd_sa/status/1275158815630077957,1991
23-06-2020,331,9,122,91,5,2,1,5,0.0,1536,20200623,https://twitter.com/nicd_sa/status/1275514669973766144,2101
24-06-2020,346,9,147,91,5,2,1,5,0.0,1599,20200624,https://twitter.com/nicd_sa/status/1275893026494316547,2205
25-06-2020,363,9,149,106,5,2,1,5,0.0,1652,20200625,https://twitter.com/nicd_sa/status/1276237768935571457,2292
26-06-2020,371,9,149,106,5,2,1,5,0.0,1692,20200626,https://twitter.com/nicd_sa/status/1276619015784407041,2340
27-06-2020,384,9,166,109,5,2,1,5,0.0,1732,20200627,https://twitter.com/nicd_sa/status/1276987042539409408,2413
28-06-2020,387,9,174,109,5,2,1,5,0.0,1764,20200628,https://twitter.com/nicd_sa/status/1277295477080444928/,2456
29-06-2020,397,9,180,115,10,3,1,7,0.0,1807,20200629,https://twitter.com/HealthZA/status/1277708631383867394,2529
30-06-2020,422,9,216,126,10,7,1,7,0.0,1859,20200630,https://twitter.com/nicd_sa/status/1278058455790751749,2657
01-07-2020,439,9,244,136,10,7,1,7,0.0,1896,20200701,https://twitter.com/nicd_sa/status/1278405572006731776,2749
02-07-2020,451,9,282,152,10,7,1,7,0.0,1925,20200702,https://twitter.com/DrZweliMkhize/status/1278796010807050243,2844
03-07-2020,459,9,282,162,10,7,4,36,0.0,1983,20200703,https://twitter.com/nicd_sa/status/1279126163743485953,2952
04-07-2020,490,9,282,162,10,7,4,36,0.0,2026,20200704,https://twitter.com/nicd_sa/status/1279538950730846212,3026
05-07-2020,519,19,353,183,10,7,6,36,0.0,2066,20200705,https://twitter.com/nicd_sa/status/1279846611716386817,3199
